,school,overview,review title,review star,Instructors,Curriculum,Job Assistance,Overall Experience,Comments,pros,cons
2126,Le Wagon,4.9/5,Great Experience at Le Wagon Berlin,5,5,5,5,5,"After 3 years working in Investment Banking, I decided to update my skill-set with some tools that I could use for whatever my next professional challenge would be. That’s why I decided to study Data Science. 

Choosing Le Wagon was a no-brainer for me since it is the best coding school & their approach was exactly what I needed - a hands-on Bootcamp where you can learn by doing challenges.

In addition, some key competitive advantages I’d like to highlight are i) the Teaching Assistant support...See more","i) the Teaching Assistant support during challenges - that makes the difference if you're stuck with something you've never done before, ii) the continuous update of the lectures, challenges & program overall to be up-to-date in the field,...See more",I have nothing to add here
2127,Le Wagon,4.9/5,Excellent Data Science course!,5,5,5,5,5,"I loved my experience at Le Wagon! The staff were great, I learned a ton, and they offer a career week as well as learning pathways to help you continue learning and finding opportunities once the boot camp is over.",Fast but doable learning pace; helpful and supportive instructors and staff; huge alumni network and career support.,Sometimes I rode my bike through Amsterdam in the rain :D 
2128,Le Wagon,4.9/5,Great experience at Le Wagon London,5,5,5,5,5,"I have recently finished 10 weeks with Le wagon London.
I loved every moment of it (even the challenging parts).
The course taught me so much in so little time. From the fundamentals of object-orient programming to more advanced frameworks (Ruby on Rails) to finally presenting our very own fully functioning web app.
Le Wagon offers lots of support every step of the way and even helps with sorting your new CV and really everything you need to know about getting a job in tech.
I highly recommend...See more","Lots of support, very challenging in a good way, creating a web app and demoing it in a big event.",Could spend more time on JS.
2129,Le Wagon,4.9/5,Fullstack web development - highly recommended,5,5,5,5,5,"I can't speak more highly of this course. The set up is clear, and makes sure to create a solid foundation of the basics of coding, before moving on to show you how to use what you've learnt to practise web development, and what tools to use to help you. I am very impressed with the amount they managed to teach within the 9 week program, and the additional career week gives you clear instructions in how to make yourself stand out as a candidate. 

The teachers and teaching assistants were all...See more","brilliant atmosphere and clear teaching goals
",make sure to stay on top of your flash cards
2130,Le Wagon,4.9/5,It was Amazing!!,5,5,5,5,5,"Prior to joining the bootcamp, I was working as a relationship manager at a merchant bank in Nigeria. Safe to say, I had 0 experience of coding. However, I was always fascinated with both the concept of web development and the lifestyle of people in the tech industry.

I wanted to transition into a career in tech and as a result, I took a leap of faith, quit my job, and enrolled in the full-time web development course at Le Wagon, London. I have to say, it was nothing short of incredible! Let...See more","1) Syllabus is comprehensive
2) Teachers are fantastic
3) Career support is A1!
4) You make friends for life!",You will miss it when it's done
2131,Le Wagon,4.9/5,Prima!,5,5,5,5,5,"When I joined Le Wagon's Data Science bootcamp in Berlin, I already had some coding autonomy. However, I wanted to improve and raise the difficulty bar of my projects. Le Wagon was the right choice. Its learning path is practical: it's based on challenges and cooperation with classmates. I could get the knowledge and the intuition behind programming in data science. The complexity of the final project that I carried out with a team of classmates made me see how much my skills improved during...See more","Pretty much, the overall learning experience is outstanding.","Some challenges were not well described, and this problem led to some misunderstandings. However, it was fixable with the teachers' help."
2132,Le Wagon,4.9/5,Full-Stack Web Development - Full Time,5,5,5,5,5,"Before starting the bootcamp i was working as a bartender and a little bit as a sound designer. Thanks to Le Wagon i discovered the world of coding in a way that i could have never done by myself. The buddy-sistem allowed me to team up with a diferent mind everyday, preparing me to be versatil in the diferent teams that the Professional world can provide. The beautiful Team and TAs helped a lot aswell, being mentore byby a team full of love and careness really makes the difference. And also to...See more","The community, the TAs, the staff, everything","To be honest, I cannot think about a reaseon no to do it right now."
2133,Le Wagon,4.9/5,Great experience!,5,5,5,5,5,As a media designer I see in web development the natural evolution of media. I joined the bootcamp because I wanted to learn to code and some colleagues developers recommended me Le Wagon. The process of the bootcamp is fast paced. You will learn a lot in a short amount of time. But you will have support from TAs anytime. Including some spiritual guidance from amazing and capable people in case you need it!. You will also have your daily challenges and a buddy to work with. This will be the...See more,Experienced people bringing support. A whole community to join and feel identify with. Materials to recap everything at anytime. Product-oriented bootcamp.,Not enough time to cover things in depth. The price
2134,Le Wagon,4.9/5,Great springboard,5,5,5,5,5,"I did the two Wagon track in Bordeaux (Web Dev & Data Science).
In both scenarios, Le Wagon was an excellent bootcamp. It allows in a very short period of time to have an astronomical amount of knowledge and skills. The teaching team is at the top, the content is concrete and constantly updated.
I recommend 100% the investment to be made in this training.","Staff, level of difficulty, knowledge gained","There is no downsides. Maybe the price, but invest on your brain is always a good invest."
2135,Le Wagon,4.9/5,Best decision ever!!!,5,5,5,5,5,"The Wagon was an unforgettable experience for me, a real breath of fresh air, where I was able to learn to code in Python during the summer. This allowed me to acquire skills but also to grow in the company where I am currently working. I approach data with a whole different perspective and I am able to conduct much more relevant analyses. Also, I can scrap websites easily. 

Le Wagon has also allowed me to join a great community, made up of mutual aid and benevolence. I will miss the surprise...See more","- the quality of the courses,
- the course structure (1h of formal lessons / challenges / recap)
- the mutual aid,
- the good atmosphere","Very intense, probably too intense."
2136,Le Wagon,4.9/5,Trust the process!,5,5,5,5,5,"Before and during the web development bootcamp, I had been working as an assembler in a truck production company for over 7 years, until I decided to take the plunge into this life-changing journey. I had heard of the Le Wagon coding bootcamps in Montreal in recent years through friends studying/working in tech and finally enrolled shortly after Le Wagon offered the possibility to attend the bootcamps part-time and remotely (May 2021 - Nov 2021). Having no coding background before enrolling in...See more","A lot of emphasis on problem-solving, code-buddy + team collaborations, teachers/TAs are very helpful and very resourceful",Would've preferred more time learning JavaScript
2137,Le Wagon,4.9/5,Trust the Process!,5,5,5,5,5,"Before and during the web development bootcamp, I had been working as an assembler in a truck production company for over 7 years, until I decided to take the plunge into this life-changing journey. I had heard of the Le Wagon coding bootcamps in Montreal in recent years through friends studying/working in tech and finally enrolled shortly after Le Wagon offered the possibility to attend the bootcamps part-time and remotely (May 2021 - Nov 2021). Having no coding background before enrolling in...See more","A lot of emphasis on problem-solving, code buddy system + team collaborations, teachers/TA's are very helpful and very resourceful",Would've preferred more time to learn JavaScript in depth
2138,Le Wagon,4.9/5,Certificate in Web Development in Singapore,5,5,5,5,5,"What I did before joining Le Wagon Singapore
I was a technical consultant before joining Le Wagon Singapore. It paid the bills but I wasn't satisfied where I was. My job was fine but I wasn't feeling fulfilled. I thought to myself: It's time to make a change. A spoke to one of my friends about how I wasn't learning the right things at my current job. He was a software engineer manager and he recommended joining a coding BootCamp to up my skills in tech. He also spoke well of Le Wagon Singapore...See more","Read my review above.

Summary
+ Great comprehensive curriculum for web development
+ Comprehensive, high-quality content all laid out for the student
+ Knowledgable Teaching assistance and support
+ Agile experience working with team...See more","- You have to have an open mind and be committed to learning rigorously for 9 straight weeks, and that's where you'll gain the most.
- If you are not committed to learning you may not enjoy this bootcamp"
2139,Le Wagon,4.9/5,Best Decision Ever!!! Highly Recommend!,5,5,5,5,5,"Being a Mom of a 3 year old during the COVID lock down and being a career changer, I was unsure of what to expect from the Boot camp. How hard would the challenges be? Will I be able to understand the concepts that would be taught? These were some of my concerns when I enrolled. But I was astounded by the amount of support you get from the Staff and the fellow team members. 

During enrollment interview, I went thinking that the Data Science course would be the right fit for me. Paal, the...See more","I would never have guessed post bootcamp I would have the confidence to design an app from scratch to finish. And guess what, you learn all this in 10 Weeks. 

Skills Acquired during Bootcamp:
- Using the Terminal, VS Code & GitHub
-...See more",Not Applicable...
2140,Le Wagon,4.9/5,Life changing experience,5,5,5,5,5,"I joined the 10-week full-time course from July to September 2020. I had a background in Marketing and Sales and had very little technical knowledge.  I had started learning HTML, CSS and a bit of Javascript; but was struggling to learn on my own.
Doing the web development Bootcamp at Le Wagon was one of the best decisions I ever made. I was a bit scared at first because it was going to be fully remote (due to Covid). But it reached all my expectations and beyond.
First, I liked the structure...See more","- Amazing supporting staff and teaching team
- Great curriculum
- Huge community of 10k + alumni around the world
",- No job placement at the end of the BootCamp (but great career support)
2141,Le Wagon,4.9/5,The most exciting classes I've ever attended so far,5,5,5,5,5,"It took me about 8 months before I finally joined Le Wagon Singapore.

It began on early September of 2020 when I heard about the bootcamp in Singapore from a friend. She had told me that her friend had took the course at a subsidised rate and found a job in a tech company.

For her to even mention it to me was because I told her I enjoyed the beginner python course in university. We used python with National Language Tool Kit (aka NLTK) for basic language analysis of politicians’ speech among...See more",Extremely friendly and helpful teachers who try to do their best to answer your questions and provide additional help. The classes were paced well. Make up classes exist for people who need it.,Location is not a fixed place as it is not a big school in Singapore. We've changed location once since the class was big.
2142,Le Wagon,4.9/5,Such a good feeling.,5,5,5,5,5,"After 9 weeks of coding during the summer, I got this feeling where I wanted to keep learning and that nothing is impossible. Le Wagon teaches you that feeling. It's really rewarding",The way the days/challenges are built. The way you have to handle the problem with your buddy/team. ,Nothing to say! 
2143,Le Wagon,4.9/5,Le Wagon helped me transition into a new Data career in a Big 4 company!,5,5,5,5,5,"If you are looking for a bootcamp that offers a comprehensive curriculum, a great learning environment and incredible post-bootcamp career support then Le Wagon is for you!

I joined Le Wagon in July 2021 as I was looking to transition from my career in production engineering to a data based role in the tech industry. Le Wagon's Data Science course exceeded my expectations in three key areas:

1. Content- The syllabus at Le Wagon is quite comprehensive for a 9 week course. They started us off...See more","- Great curriculum
- Excellent Teachers who not only know their stuff well, but area really really good at TEACHING!
- Great career support post bootcamp
- Structured continued learned after the bootcamp ends","The Data Science coursework is very comprehensive, and it can sometimes seem like there is too much to learn! 

My tip: 
To help ensure that students are at the right level before commencing, Le Wagon prescribes some pre-work for students...See more"
2144,Le Wagon,4.9/5,A Worthy Opportunity,5,5,5,5,5,"Former PhD in cryptography, I came to Le Wagon bootcamp to seek new opportunities in the field of data sciences, and I was not disappointed. As a computer science nerd the first two weeks were very pleasant, building the technical fondations and good practices, but it’s when we were introduced machine learning and deep learning concepts I realised I wanted to work in the data sciences. The bootcamp now completed I spend some time focusing on side projects while coming back in the topics...See more","- Topics introduced
- Global experience
- Side events
- Instuctors",- No con to report
2145,Le Wagon,4.9/5,A Worthy Opportunity,5,5,5,5,5,"Former PhD in cryptography, I came to Le Wagon bootcamp to seek new opportunities in the field of data sciences, and I was not disappointed. As a computer science nerd the first two weeks were very pleasant, building the technical fondations and good practices, but it’s when we were introduced machine learning and deep learning concepts I realised I wanted to work in the data sciences. The bootcamp now completed I spend some time focusing on side projects while coming back in the topics...See more","- Topics Introduced
- Global experience
- Side events
- Instructors",- No cons to report
2146,Le Wagon,4.9/5,Money worth!,5,4,5,4,5,"I have started to study programming in my 30's with 0 background in CS. Long story short, it is hard and if I hadn't been enrolled in Le Wagon Tokyo I would have given up after a couple of months. 
As they say from the beginning, what they teach you can be found for free on the internet. What they bring is support from teachers, a team to work with, experience of pair programming and an awesome network. ","Network, great teachers, very motivated T-A, ",Can't find any really
2147,Le Wagon,4.9/5,Great course!,5,5,5,5,5,"This is a great bootcamp for beginners.
Learned a lot and it was enjoyable.","Teachers, course structure, people.","No downsides, but it's intense!"
2148,Le Wagon,4.9/5,Web Development Course - Full-time,5,5,5,5,5,"I did the web developer bootcamp in 9 weeks (July to September 2021), it was very enriching in all aspects for me, with a very nice project at the end. The atmosphere was really incredible, everyone helps each other, no one is put aside, the teachers are always present, with a good mood. It allowed me to get the necessary skills to create web applications in their entirety. It is an experience to live that I recommend without hesitation.",Atmosphere / Teachers / Quality content / Very well thought out training system,No Cons !! Everything is very good
2149,Le Wagon,4.9/5,Amazing rollercoaster-ride,5,5,5,5,5,"Before joining the Bootcamp I was working in growth for various startups ranging from sports to fintech, while following a data driven approach there was still a lot of spreadsheets. I decided to join the Bootcamp in order to break the limitations of sheets, to become more independent in doing my own database queries and to communicate better with the data-team. What I really enjoyed during this super challenging rollercoaster ride through the world of data science was the peer to peer learning...See more","- P2P Learning
- Always having a Teaching assistant available
- Real Life examples / exercises ",- Amount of content can be challenging at times
2150,Le Wagon,4.9/5,Le Wagon - Up-Skilling with a Personal Touch,5,5,5,4,5,"After doing several online courses in data with my questions being answered in a matter of hours to days, this provides a direct personal link with several course teaching assistants simultaneously, cutting the waiting time down significantly and allowing unanswered questions to eradicate entirely. In terms of coding, this is one wild ride, taking one literally from zero(ish) to hero in a matter of weeks! In terms of course content, be ready for a smorgasbord of new skills for the toolkit...See more","- Multiple teaching assistants allow for quick and easy answering to questions
- Course structuring is built with a good easy-access user interface and will be available for refreshing and recap afterwards
- Teaching assistants' kind and...See more","Intensity of course in full-time setting can be slightly intimidating considering how much information gets ingested daily, some weeks being more intense than others,"
2151,Le Wagon,4.9/5,Le Wagon Data Science Review,5,5,5,5,5,"Le Wagon is a great decision I made. For over 12 years I have worked in the oil and gas industry as a designer. I have always been curious about what was under the hood of software and AI. 
Meanwhile, I was feeling a little underachieved and I knew I had to make a career change. Surfing through the net, I came across different bootcamps but Le Wagon stuck me because of its rich courses and incredible reviews. I knew straight up that I belong to this 
community.
With zero knowledge of coding, I...See more","My best moments are:
1. the Challenges,
2: the Recaps,
3: Yoga section,
4: When the TAs makes a point clearer.
5: The project week. especially seeing our work live on the internet.
6: The grandest is the Demo day...","Honestly, I have no cons. Well maybe the duration of the program. I guess it was too short. I really wanted to be able to finish all the challenges, but then again,  that is why they are challenges. They are not meant to be finished...."
2152,Le Wagon,4.9/5,Totally a great experience!,5,5,5,5,5," I'm a person with a programming background before joining Le Wagon, but I would say I still learned so much during the Bootcamp.

You do not necessarily need to have any programming knowledge beforehand, because they will provide you resources to prepare yourself before the course start.

At the start, they will teach you all the basic and fundamental knowledge of programming, starting from just what's the variable. Every day, they will gradually teach you more advanced stuff, more languages,...See more","- They're focussing on Ruby language which is really beginner-friendly and easy to understand.
- The alumni network is great.
- They teach you how to be a real programmer who's ready to work in a real company.","Because they're more focused on Ruby on Rails, they might lack some popular library or tech-stack, like Node.js and React. But they still have an internal learning resource that can teach you about that stuff too."
2153,Le Wagon,4.9/5,Formation au top!,5,5,5,5,5,Je recommande vivement cette formation de 9 semaines.,"J'ai effectué la formation de web développeur en 9 semaines, c'était une expérience formidable où on était entouré d'une excellente équipe et un système de buddy (binôme) qui est très pratique pour apprendre et avancer. Je recommande...See more",Rien à dire c'est parfait.
2154,Le Wagon,4.9/5,Le Wagon nails it,5,5,5,5,5,"I've always loved technology. From web design projects for personal or professional use, to teaching coding and robotics to elementary students, I jumped in every opportunity possible to learn more. I knew bits and pieces in a lot of things, but I needed to fill in the blanks to be able to create what I had in my mind. I wanted a structured and a cohesive program to move forward.
I found that, but so much more! Le Wagon Web Development bootcamp was an intense 9-week adventure, well beyond my...See more",Very thoughtful and efficient process,No Cons! Really!
2155,Le Wagon,4.9/5,Amazing School,5,5,5,5,5,"Taking part in the web development bootcamp at Le Wagon Berlin was one of the best decisions I could take. Le Wagon has a great learning program to teach you the most important topics about programming which really gives you the tools to think as a developer. The method of solving challenges and flashcards helps immensely to fix the knowledge and keep the learning process really engaging. Besides that, they have an amazing team of teachers and teacher assistants who are really kind and good at...See more","great methodology, amazing teachers, lots of resources as videos and presentations that can be reviewed at any time, organised career week..","very intensive, even the part time option.."
2156,Le Wagon,4.9/5,Best Bootcamp Hands Down!,5,5,5,5,5,"Hi Everyone🖐
I'm Tim and I just completed the LeWagon DataScience Bootcamp this Summer in Berlin 📊👨‍🔬 Honestly speaking, it was -by a margin-  the best experience I had in a while!

After finishing my MA degree I was ready to kick off my career life in Asia, but due to the global pandemic and some unfortunate circumstances I had to give up my plans and return to my home country, where I was struggling to accept that my prior dreams had shattered. I needed to find a new direction and LeWagon...See more","+ staff
+ activities
+ content
+ preparation
+ workload
+ community",- one time no club mate in the fridge
2157,Le Wagon,4.9/5,Amazing 9 weeks experience !,5,5,5,5,5,"After these 9 weeks spent learning web development I can say that Le Wagon Bordeaux is one of my greatest experiences ! Highly qualified and attentive teachers, a well-equipped and well-located campus as well as highly motivated students and Le Wagon team. I recommend it 100% !","The first few weeks of learning are very intense but the variety of exercises helps us to improve a little more each day. And then at the end of the bootcamp, during the group projects, you fully realize how much you have achieved in just...See more",To be fully honest I don't see any downsides to this bootcamp.
2158,Le Wagon,4.9/5,Great learning experience @ Le Wagon full-stack web dev course,5,5,5,5,5,"Working previously in finance, I had always been interested in learning how to code but the dev world seemed a bit gloomy to me. That’s why following the full-stack web development course of Le Wagon was great: we learned so many things within only 9 weeks, and I’m really proud of what we achieved for our final project! ","Big up to the teachers/TA, the learning platform and the buddy system, which make this experience both intense and totally worth it!","Due to covid, the demo day could not be done with campuses of Amsterdam & Stockholm"
2159,Le Wagon,4.9/5,Best time of my life,5,5,4,4,5,I was part of batch 676 and had an amazing time as I got to learn coding with some of the best teachers from all over the world as well as other students who were motivated to learn. There is a reason Le Wagon is known as the best coding bootcamp in the world and you feel it before you even set foot in the classroom. I would highly recommend anyone interested in learning to code to join Le Wagon as it is truly one of the most life-changing events that I was part of.,"Great teaachers
Supportive
Good communication",Job support week was too general and overall not very helpful.
2160,Le Wagon,4.9/5,Great experience,5,5,4,5,5,"I've always had a deep interest in tech but chose to do Business school. However, after graduation and my first job experience, I knew I needed to deepen the little web development knowledge I grew over the years. So I decided to do the part-time web development Bootcamp at Le Wagon Brussels, and I'm really glad to have made that choice. The curriculum, the teachers, the classmates, the support, the network,.. are some of the reasons why I would definitely recommend this Bootcamp to anyone...See more","- Great teachers that are available for one-to-one help sessions
- curriculum with challenging exercices for every
-  Great platform allowing to redo all the Bootcamp and learn even more with its Alumni campus
- Great vibe & community!",None I can think of!
2161,Le Wagon,4.9/5,A life-changing experience,5,5,5,5,5,"I used to work in Product in the automotive industry. After 4 years I was looking for a change but I was lacking tech skills to get a job a job in Tech so I decided to apply to the Full-time Web Development bootcamp of Le Wagon. I loved this experience from Day 1: being back at school, learning so many concepts from great teachers everyday, and meeting so many inspiring people coming from very different backgrounds. It was a life-changing experience for me and would highly advise to anyone who...See more","The huge community for networking, Being on campus, Amazing teachers, a great career service","Overall great experience, no cons"
2162,Le Wagon,4.9/5,Data Scientist bootcamp at Le wagon,5,5,5,5,5,"It was the best experience of my life. Now, I'm a data scientist who can build Machine Learning and Deeplearning algorithm.","The community, the knowledge, the projets, the teachers","None :D. Maybe lacking some sleep, because the bootcamp was intense !"
2163,Le Wagon,4.9/5,amazing experience,5,5,5,5,5,"I always have had a passion for tech however since I studied business and hospitality I never had the chance to develop my skills within the tech industry. After my graduation, I knew that I wanted to combine my previous study with tech. For me, the best way to make this possible was by joining the Le Wagon WebDev Bootcamp. Le Wagon has made it possible to learn me how to think like a developer in just nine weeks, thanks to their study program, teachers and the amazing community they will show...See more",The community. ,Nothing to say. 
2164,Le Wagon,4.9/5,Great experience,5,5,5,5,5,Before starting the bootcamp I was working as a QA Lead. I wanted to shift from testing to writing software so I signed up for Le Wagon. The whole team were extremely supportive and I was surrounded by motivated and driven people - it is an empowering and exhilarating environment in which to learn. I am thrilled that I took this route and would recommend it to anyone!,"- Teachers very supportive
- Community and network is great",- Some lectures were remote - made it difficult to feel completely engaged.
2165,Le Wagon,4.9/5,Just Amazing,5,5,5,5,5,"I was always interested in the tech world and amazed by programming. Before the course, programming seemed to be unreachable and only for the best tech geeks. But at le wagon teachers patiently guide you to become an actual programmer. The teachers are very friendly and also professional. The mood in the classroom is chilled and feels like you are family, but at the same time you learn a lot and need to focus. But you want to focus because everybody motivates you. Additionally, programming is...See more",You learn a lot!,It is exhausting
2166,Le Wagon,4.9/5,Best decision ever - quickest and smoothest career change!,5,5,5,4,5,"Before the bootcamp I was an Art and Design technician at a sixth form college, during the 6 weeks summer holiday I decided it would be the perfect time to develop a skill that I had been practicing on Codecademy casually during lockdown, and fortunately the college allowed me an extra 4 weeks off to complete the full-time web dev course. During the first few weeks, I found the bootcamp very challenging as I was learning so much in a short amount of time. It’s easy to get overwhelmed by it, but...See more","- Successful hybrid format
- Social and great atmosphere
- Great tech-stack for beginners
- Challenging curriculum
- Well monitored and easy to contact teachers
- Potential to work for them after graduating
","- Careers week could be optionally integrated into the course. I applied for jobs in the first few weeks, as I anticipated a long waiting time for interviews"
2167,Le Wagon,4.9/5,Best learning experience,5,5,5,5,5,"Le Wagon was everything I could expect from a course and so much more. Even though there's plenty to learn in just 9 weeks, the hands-on approach, constant feedback, and helpful staff make it possible. In addition, focus on interactions between the students and the teachers gives an amazing sense of community.
","- skilled staff
- well-prepared curriculum",can't think of any
2168,Le Wagon,4.9/5,Best choice for starting my coding career,5,5,4,4,5,"Before joining le wagon I was a student in Marketing, but I felt that it wasn't something for me. So I started exploring other paths and came across coding,. I really liked to do it and spend a couple of months on my own trying to learn it. But something was missing, a sense of community, that's when I found Le Wagon. I never expected it to bring me SO MUCH value even after having learned the basics of coding on my own. It's not just the exercises, but the community around it that really add a...See more","Community is extremely valuable, the buddy system is well thought out!",I wish the bootcamp lasted a bit longer so there was time to learn React as well.
2169,Le Wagon,4.9/5,Le Wagon Review for Data Science,5,5,5,5,5,"Before joining Le Wagon I was working at my University as a professional intern, I knew I wanted to do meaningful work but lacked the skills to apply for big time roles. That’s why I joined the bootcamp and it was the best decision I’ve made, from understanding machine learning to being involved in this community it was everything I hoped for. In 9 weeks I was able to build my own deep learning model to predict stock market analysis with bright minded colleagues. I am Le Wagon forever and...See more",The community and support that comes with Le Wagon is tremendous. Loved every minute of it.,Would have loved for the bootcamp to have been longer since Machine Learning is a tough subject.
2170,Le Wagon,4.9/5,Great Experience !!,5,5,5,5,5,"I decided to join Le Wagon bootcamp because after 5 years in Digital Marketing I wanted to learn more about the tech side and the product. I loved the whole process, every single day you are able to see what you achieved and learnt. My favorite part was being able to code an MVP website from a business idea that I had pre-bootcamp. It’s also the perfect opportunity to build a high quality network when you just moved to Amsterdam :)","- The staff
- The learning tool",- big investment
2171,Le Wagon,4.9/5,"Challenging, but hugely worth it!",5,5,5,5,5,"Before starting the course I was working as a Merchandiser at ASOS but feeling really unfulfilled. I didn’t feel like I was using my brain the way I wanted to, and wasn’t stimulated in my job. I had a conversation with one of my friends who had done the Le Wagon course, and he recommended it mainly for the amazing stuff he had learnt but also because of the fun he had on the course! 

After the 9 weeks, I feel I have built strong foundations to become a web developer, and Le Wagon has given me...See more",The teachers and staff were all incredible encouraging and lovely! They made the whole experience 1000x more enjoyable!,"The content you learn is extremely challenging, so be prepared for this! If you don't have prior coding experience (like me), the course is definitely still possible but it will be hard! Le Wagon really try to let people know this...See more"
2172,Le Wagon,4.9/5,Best Coding Bootcamp Ever,5,5,5,5,5,"My experience at Le Wagon must’ve been one of the most rewarding learning experiences I’ve had. Before the bootcamp I was going into my 4th year of Biomedical Science, wanting to focus on Computational Neuroscience afterwards, which is why I decided to learn how to code and improve my data science skills. During the bootcamp I met the most incredible people, from other students to teachers who were all amazing at explaining concepts and guiding me through daily challenges. The course was...See more",Absolutely everything was a pro. The teachers were all really helpful and the structure of the course was easy to follow. Learned more than I ever thought I would. ,"Definitely not the cheapest bootcamp, but honestly worth the money."
2173,Le Wagon,4.9/5,One of the best experiences I've ever had!,5,5,5,5,5,"Hello! I am Mert, I’m from Turkey and I recently graduated from Le Wagon’s web development bootcamp (batch#700 – September’21).  

I have a degree on Chemical & Biological Engineering; before joining the bootcamp I worked in different areas trying to find my way, but I always felt something was missing. While trying to understand what I wanted to work on, I  realized that I really have a passion for UI/UX design and web development, which led me to looking for courses where I can expand my...See more","om day one ‘till the end of the bootcamp, we had full support from our teachers and TAs on how to approach problems, and how to solve them systematically. The buddy system is a wonderful thing; you get to know your peers and it gives you...See more",There are no cons I can think of!
2174,Le Wagon,4.9/5,Le Wagon - Web Development,5,5,5,5,5,"Le Wagon's bootcamp was incredible! It's very hands on and focused on solving exercises, which is key to learn any new skill. The teachers were one of the best part of it, they are so knowledgeable and they make it easy to learn, because almost all of them are alumni of Le Wagon. After 9 weeks I was able to build a web app from scratch with no tech background, which is awesome!","- Amazing and collaborative community
- Lectures, videos and courses for life
- fun and breezy environment",Literately no cons for the bootcamp  
2175,Le Wagon,4.9/5,Amazing!!!,5,5,5,5,5,"Amazing bootcamp. It is, as they say, a life changing bootcamp. Super grateful of their kindness and professionalism. The community they have created is amazing and will help you in your next steps, which I think is one of the most important things to be worried about when choosing a bootcamp.","Huge community, familiar, professionalism, fun, afterworks",Nothing to say. I am very happy.
2176,Le Wagon,4.9/5,Wonderful Experience,5,5,5,5,5,"For a long time before this summer, I have been trying to take the first step towards becoming a developer. The seed was planted when I took a simple introduction to programming class as an elective at university. It was my first exposure to programming in any form, and despite the class being quite basic I was instantly hooked. The ability to solve problems and think analytically was something I always gravitated towards, and programming (even in this most basic form) was just so delightful...See more",Definitely the project weeks,There were none
2177,Le Wagon,4.9/5,Web Dev - Full Time,5,5,5,5,5,"Before joining Le Wagon I finished the last semester of my finance bachelor's degree. I consider myself a creative person and I was looking to learn a new skill that combines creativity with the logical aspect of finance. I decided to learn to code and after doing some research, enrolled in Le Wagon's 9-week full-time web development bootcamp. The bootcamp was an incredible experience. All of the teachers and teaching assistants were extremely friendly and made a relatively difficult subject...See more","Great teachers, teaching assistants, classmates.",Nothing significant comes to mind concerning cons.
2178,Le Wagon,4.9/5,An amazing experience,5,5,5,5,5,"From the beginning of the Bootcamp, the teachers kept telling ""Trust the program"". I didn't know what they meant by that! I questioned everything. 
The bootcamp felt overwhelming at first. A lot of new information was thrown at us every day, and the next day built on the previous one. But at some point, everything started coming together: The morning lectures, the buddy system, the live code at 5pm, and then the flashcards in the evening… It just made perfect sense and work out so well, to my...See more","- Best instructors
- Excellent curriculum
- Best job support
- Lots of activities besides coding.",None that I can think of
2179,Le Wagon,4.9/5,Best decision in my career transition journey,5,5,5,5,5,"Le Wagon Web Development Bootcamp suited my criteria very well. The comprehensive course content, the shorter duration of the full time course and the relatively lower cost are the three main factors that attracted me to choose it as it was the best option for me. It also came highly recommended by a past student who had successfully career transitioned into the IT industry.

I decided to change my career and by joining the Bootcamp I gained the experience and knowledge I needed to achieve it....See more","-Comprehensive and well structured course content
-Shorter duration of the full time course
-Relatively lower cost
-Support from the teachers",Nothing I can think of.
2180,Le Wagon,4.9/5,Le Wagon - Data Science,5,5,5,5,5,"Le Wagon bootcamp was truly a great experience. I am working as a data consultant. I didn't have much coding experience before joining the bootcamp. I came up to learn new skill on data analysis, machine learning and deep learning. Clearly I feel way more confortable now and I gained so much autonomy in my professional and person projects. The bootcamp is quite maths-oriented so you really get to understand what's behind machine learning models (you do not just implement them). I recommend...See more",Huge worldwide community, Very intense bootcamp (needs to be prepared)
2181,Le Wagon,4.9/5,Best bootcamp,5,5,5,5,5,"I had been wanting to change careers and become a web developer for a while, and I finally ended up choosing Le Wagon to kickstart this journey. I am really glad I did! Sure, I could have learned by myself - there are really great resources online, that is true! But Le Wagon uses a very specific learning process that really ensures we absorb and apply the knowledge in an optimal way via their own platform, challenges and projects. And that’s not counting all the skills we acquire that are...See more",Great teachers and continues support after the end of the bootcamp,I can't really think about any
2182,Le Wagon,4.9/5,Le Wagon Tokyo (Japan) - Coding Bootcamp,5,5,4,5,5,"It has been an amazing experience. Personally, i had a little bit of experience in programming while studying on my own but I felt I needed some guiding so I gave it a try. I got a job 2 months after and I feel the basis of my programming skills are much more solid and I could learn a lot of new stuff as well. I also appreciated how they are always there to help you before, during and after the bootcamp and how they guide you on to learning new skills afterwards. ","Great learning, teachers and guiding overall. Also good support when finding jobs.","Maybe learning React as a front-end framework would be great to maximize job finding potential. 
"
2183,Le Wagon,4.9/5,Great Experience,5,5,5,5,5,"9 weeks to learn code  !  Well you can think that it’s impossible ... it’s not easy actually , but not impossible  ! :visage_légèrement_souriant: There is a steady pace, with a lot of knowledg to assimilate but every thing it’s make to help you ! Even if you’re a real novice .. like i was.

The Teachers are really good, patient and friendly ! The organisation is great and what can i say about  the staff ? They are awesome ! You can see that every body love his/her  job and they are happy  to...See more",Every body are really here to help you to learn code and then found a  job,not really have ^^
